Ref_Date,GEO,Geographical classification,INDEX,Vector,Coordinate,Value
2007/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.3
2007/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.8
2007/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.9
2007/08,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.9
2007/09,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,101.7
2007/10,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,101.5
2007/11,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,101.4
2007/12,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,101.9
2008/01,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,102.3
2008/02,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,101.9
2008/03,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,102.6
2008/04,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,101.8
2008/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.9
2008/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.9
2008/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.6
2008/08,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,99.8
2008/09,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.5
2008/10,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,99.9
2008/11,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,98.9
2008/12,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,97.6
2009/01,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.6
2009/02,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,94.7
2009/03,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,93.7
2009/04,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,92.9
2009/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,92.9
2009/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,92.8
2009/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,93.3
2009/08,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,93.5
2009/09,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,94.1
2009/10,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,94.4
2009/11,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,94.7
2009/12,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,94.6
2010/01,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.1
2010/02,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.1
2010/03,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.5
2010/04,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.6
2010/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.8
2010/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.8
2010/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.8
2010/08,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.7
2010/09,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,96.0
2010/10,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.4
2010/11,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.5
2010/12,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.6
2011/01,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.9
2011/02,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.5
2011/03,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.4
2011/04,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.4
2011/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.8
2011/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.5
2011/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.0
2011/08,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.2
2011/09,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.5
2011/10,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.7
2011/11,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.3
2011/12,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.5
2012/01,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.8
2012/02,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,95.9
2012/03,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,96.2
2012/04,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,96.3
2012/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,96.6
2012/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,97.1
2012/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,97.2
2012/08,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,97.5
2012/09,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,97.7
2012/10,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,98.0
2012/11,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,98.0
2012/12,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,98.5
2013/01,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,99.0
2013/02,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.0
2013/03,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.3
2013/04,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,100.8
2013/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,101.7
2013/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,102.2
2013/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,102.8
2013/08,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,103.4
2013/09,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,103.9
2013/10,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,104.0
2013/11,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,104.4
2013/12,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,104.5
2014/01,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,105.9
2014/02,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,106.9
2014/03,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,107.8
2014/04,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,108.5
2014/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,109.4
2014/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,109.7
2014/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,109.9
2014/08,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,110.4
2014/09,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,110.7
2014/10,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,110.9
2014/11,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,111.2
2014/12,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,111.3
2015/01,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,111.3
2015/02,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,111.3
2015/03,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,110.8
2015/04,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,110.4
2015/05,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,110.4
2015/06,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,110.5
2015/07,"Calgary, Alberta",48825,Total (house and land),v53600509,30.1,110.2
1981/01,"Calgary, Alberta",48825,House only,v53600510,30.2,29.0
1981/02,"Calgary, Alberta",48825,House only,v53600510,30.2,29.3
1981/03,"Calgary, Alberta",48825,House only,v53600510,30.2,29.8
1981/04,"Calgary, Alberta",48825,House only,v53600510,30.2,31.4
1981/05,"Calgary, Alberta",48825,House only,v53600510,30.2,31.4
1981/06,"Calgary, Alberta",48825,House only,v53600510,30.2,31.9
1981/07,"Calgary, Alberta",48825,House only,v53600510,30.2,31.9
1981/08,"Calgary, Alberta",48825,House only,v53600510,30.2,31.9
1981/09,"Calgary, Alberta",48825,House only,v53600510,30.2,31.9
1981/10,"Calgary, Alberta",48825,House only,v53600510,30.2,32.0
1981/11,"Calgary, Alberta",48825,House only,v53600510,30.2,32.3
1981/12,"Calgary, Alberta",48825,House only,v53600510,30.2,32.4
1982/01,"Calgary, Alberta",48825,House only,v53600510,30.2,32.6
1982/02,"Calgary, Alberta",48825,House only,v53600510,30.2,32.9
1982/03,"Calgary, Alberta",48825,House only,v53600510,30.2,33.0
1982/04,"Calgary, Alberta",48825,House only,v53600510,30.2,33.0
1982/05,"Calgary, Alberta",48825,House only,v53600510,30.2,32.9
1982/06,"Calgary, Alberta",48825,House only,v53600510,30.2,32.4
1982/07,"Calgary, Alberta",48825,House only,v53600510,30.2,32.2
1982/08,"Calgary, Alberta",48825,House only,v53600510,30.2,31.9
1982/09,"Calgary, Alberta",48825,House only,v53600510,30.2,29.9
1982/10,"Calgary, Alberta",48825,House only,v53600510,30.2,29.4
1982/11,"Calgary, Alberta",48825,House only,v53600510,30.2,29.3
1982/12,"Calgary, Alberta",48825,House only,v53600510,30.2,29.1
1983/01,"Calgary, Alberta",48825,House only,v53600510,30.2,28.4
1983/02,"Calgary, Alberta",48825,House only,v53600510,30.2,28.5
1983/03,"Calgary, Alberta",48825,House only,v53600510,30.2,28.1
1983/04,"Calgary, Alberta",48825,House only,v53600510,30.2,27.2
1983/05,"Calgary, Alberta",48825,House only,v53600510,30.2,26.1
1983/06,"Calgary, Alberta",48825,House only,v53600510,30.2,25.9
1983/07,"Calgary, Alberta",48825,House only,v53600510,30.2,25.9
1983/08,"Calgary, Alberta",48825,House only,v53600510,30.2,25.8
1983/09,"Calgary, Alberta",48825,House only,v53600510,30.2,25.5
1983/10,"Calgary, Alberta",48825,House only,v53600510,30.2,25.2
1983/11,"Calgary, Alberta",48825,House only,v53600510,30.2,25.0
1983/12,"Calgary, Alberta",48825,House only,v53600510,30.2,24.3
1984/01,"Calgary, Alberta",48825,House only,v53600510,30.2,24.1
1984/02,"Calgary, Alberta",48825,House only,v53600510,30.2,24.1
1984/03,"Calgary, Alberta",48825,House only,v53600510,30.2,24.1
1984/04,"Calgary, Alberta",48825,House only,v53600510,30.2,24.2
1984/05,"Calgary, Alberta",48825,House only,v53600510,30.2,24.3
1984/06,"Calgary, Alberta",48825,House only,v53600510,30.2,23.8
1984/07,"Calgary, Alberta",48825,House only,v53600510,30.2,23.9
1984/08,"Calgary, Alberta",48825,House only,v53600510,30.2,23.6
1984/09,"Calgary, Alberta",48825,House only,v53600510,30.2,23.5
1984/10,"Calgary, Alberta",48825,House only,v53600510,30.2,23.5
1984/11,"Calgary, Alberta",48825,House only,v53600510,30.2,23.7
1984/12,"Calgary, Alberta",48825,House only,v53600510,30.2,23.7
1985/01,"Calgary, Alberta",48825,House only,v53600510,30.2,23.7
1985/02,"Calgary, Alberta",48825,House only,v53600510,30.2,23.9
1985/03,"Calgary, Alberta",48825,House only,v53600510,30.2,23.9
1985/04,"Calgary, Alberta",48825,House only,v53600510,30.2,23.9
1985/05,"Calgary, Alberta",48825,House only,v53600510,30.2,24.1
1985/06,"Calgary, Alberta",48825,House only,v53600510,30.2,24.2
1985/07,"Calgary, Alberta",48825,House only,v53600510,30.2,24.3
1985/08,"Calgary, Alberta",48825,House only,v53600510,30.2,24.5
1985/09,"Calgary, Alberta",48825,House only,v53600510,30.2,24.8
1985/10,"Calgary, Alberta",48825,House only,v53600510,30.2,25.2
1985/11,"Calgary, Alberta",48825,House only,v53600510,30.2,25.4
1985/12,"Calgary, Alberta",48825,House only,v53600510,30.2,25.5
1986/01,"Calgary, Alberta",48825,House only,v53600510,30.2,26.0
1986/02,"Calgary, Alberta",48825,House only,v53600510,30.2,26.4
1986/03,"Calgary, Alberta",48825,House only,v53600510,30.2,26.6
1986/04,"Calgary, Alberta",48825,House only,v53600510,30.2,26.6
1986/05,"Calgary, Alberta",48825,House only,v53600510,30.2,26.5
1986/06,"Calgary, Alberta",48825,House only,v53600510,30.2,26.6
1986/07,"Calgary, Alberta",48825,House only,v53600510,30.2,26.7
1986/08,"Calgary, Alberta",48825,House only,v53600510,30.2,26.7
1986/09,"Calgary, Alberta",48825,House only,v53600510,30.2,26.7
1986/10,"Calgary, Alberta",48825,House only,v53600510,30.2,26.7
1986/11,"Calgary, Alberta",48825,House only,v53600510,30.2,26.7
1986/12,"Calgary, Alberta",48825,House only,v53600510,30.2,26.7
1987/01,"Calgary, Alberta",48825,House only,v53600510,30.2,26.8
1987/02,"Calgary, Alberta",48825,House only,v53600510,30.2,26.9
1987/03,"Calgary, Alberta",48825,House only,v53600510,30.2,27.3
1987/04,"Calgary, Alberta",48825,House only,v53600510,30.2,27.4
1987/05,"Calgary, Alberta",48825,House only,v53600510,30.2,27.4
1987/06,"Calgary, Alberta",48825,House only,v53600510,30.2,27.5
1987/07,"Calgary, Alberta",48825,House only,v53600510,30.2,27.6
1987/08,"Calgary, Alberta",48825,House only,v53600510,30.2,27.7
1987/09,"Calgary, Alberta",48825,House only,v53600510,30.2,27.8
1987/10,"Calgary, Alberta",48825,House only,v53600510,30.2,28.3
1987/11,"Calgary, Alberta",48825,House only,v53600510,30.2,28.3
1987/12,"Calgary, Alberta",48825,House only,v53600510,30.2,28.3
1988/01,"Calgary, Alberta",48825,House only,v53600510,30.2,29.0
1988/02,"Calgary, Alberta",48825,House only,v53600510,30.2,29.0
1988/03,"Calgary, Alberta",48825,House only,v53600510,30.2,29.1
1988/04,"Calgary, Alberta",48825,House only,v53600510,30.2,29.4
1988/05,"Calgary, Alberta",48825,House only,v53600510,30.2,29.4
1988/06,"Calgary, Alberta",48825,House only,v53600510,30.2,29.5
1988/07,"Calgary, Alberta",48825,House only,v53600510,30.2,29.6
1988/08,"Calgary, Alberta",48825,House only,v53600510,30.2,29.9
1988/09,"Calgary, Alberta",48825,House only,v53600510,30.2,29.9
1988/10,"Calgary, Alberta",48825,House only,v53600510,30.2,30.1
1988/11,"Calgary, Alberta",48825,House only,v53600510,30.2,30.1
1988/12,"Calgary, Alberta",48825,House only,v53600510,30.2,30.0
1989/01,"Calgary, Alberta",48825,House only,v53600510,30.2,30.0
1989/02,"Calgary, Alberta",48825,House only,v53600510,30.2,30.2
1989/03,"Calgary, Alberta",48825,House only,v53600510,30.2,30.5
1989/04,"Calgary, Alberta",48825,House only,v53600510,30.2,30.6
1989/05,"Calgary, Alberta",48825,House only,v53600510,30.2,30.7
1989/06,"Calgary, Alberta",48825,House only,v53600510,30.2,30.9
1989/07,"Calgary, Alberta",48825,House only,v53600510,30.2,30.9
1989/08,"Calgary, Alberta",48825,House only,v53600510,30.2,31.2
1989/09,"Calgary, Alberta",48825,House only,v53600510,30.2,31.5
1989/10,"Calgary, Alberta",48825,House only,v53600510,30.2,31.9
1989/11,"Calgary, Alberta",48825,House only,v53600510,30.2,32.5
1989/12,"Calgary, Alberta",48825,House only,v53600510,30.2,33.3
1990/01,"Calgary, Alberta",48825,House only,v53600510,30.2,33.9
1990/02,"Calgary, Alberta",48825,House only,v53600510,30.2,34.4
1990/03,"Calgary, Alberta",48825,House only,v53600510,30.2,35.3
1990/04,"Calgary, Alberta",48825,House only,v53600510,30.2,35.5
1990/05,"Calgary, Alberta",48825,House only,v53600510,30.2,35.2
1990/06,"Calgary, Alberta",48825,House only,v53600510,30.2,35.1
1990/07,"Calgary, Alberta",48825,House only,v53600510,30.2,34.6
1990/08,"Calgary, Alberta",48825,House only,v53600510,30.2,34.7
1990/09,"Calgary, Alberta",48825,House only,v53600510,30.2,34.6
1990/10,"Calgary, Alberta",48825,House only,v53600510,30.2,34.6
1990/11,"Calgary, Alberta",48825,House only,v53600510,30.2,34.7
1990/12,"Calgary, Alberta",48825,House only,v53600510,30.2,33.4
1991/01,"Calgary, Alberta",48825,House only,v53600510,30.2,33.4
1991/02,"Calgary, Alberta",48825,House only,v53600510,30.2,33.5
1991/03,"Calgary, Alberta",48825,House only,v53600510,30.2,33.6
1991/04,"Calgary, Alberta",48825,House only,v53600510,30.2,33.2
1991/05,"Calgary, Alberta",48825,House only,v53600510,30.2,33.2
1991/06,"Calgary, Alberta",48825,House only,v53600510,30.2,33.2
1991/07,"Calgary, Alberta",48825,House only,v53600510,30.2,32.9
1991/08,"Calgary, Alberta",48825,House only,v53600510,30.2,33.1
1991/09,"Calgary, Alberta",48825,House only,v53600510,30.2,33.1
1991/10,"Calgary, Alberta",48825,House only,v53600510,30.2,33.0
1991/11,"Calgary, Alberta",48825,House only,v53600510,30.2,32.8
1991/12,"Calgary, Alberta",48825,House only,v53600510,30.2,32.6
1992/01,"Calgary, Alberta",48825,House only,v53600510,30.2,32.8
1992/02,"Calgary, Alberta",48825,House only,v53600510,30.2,32.7
1992/03,"Calgary, Alberta",48825,House only,v53600510,30.2,32.9
1992/04,"Calgary, Alberta",48825,House only,v53600510,30.2,33.0
1992/05,"Calgary, Alberta",48825,House only,v53600510,30.2,33.0
1992/06,"Calgary, Alberta",48825,House only,v53600510,30.2,33.1
1992/07,"Calgary, Alberta",48825,House only,v53600510,30.2,33.1
1992/08,"Calgary, Alberta",48825,House only,v53600510,30.2,33.2
1992/09,"Calgary, Alberta",48825,House only,v53600510,30.2,33.2
1992/10,"Calgary, Alberta",48825,House only,v53600510,30.2,33.4
1992/11,"Calgary, Alberta",48825,House only,v53600510,30.2,33.4
1992/12,"Calgary, Alberta",48825,House only,v53600510,30.2,33.5
1993/01,"Calgary, Alberta",48825,House only,v53600510,30.2,33.6
1993/02,"Calgary, Alberta",48825,House only,v53600510,30.2,33.7
1993/03,"Calgary, Alberta",48825,House only,v53600510,30.2,35.2
1993/04,"Calgary, Alberta",48825,House only,v53600510,30.2,35.1
1993/05,"Calgary, Alberta",48825,House only,v53600510,30.2,34.9
1993/06,"Calgary, Alberta",48825,House only,v53600510,30.2,34.3
1993/07,"Calgary, Alberta",48825,House only,v53600510,30.2,34.3
1993/08,"Calgary, Alberta",48825,House only,v53600510,30.2,34.3
1993/09,"Calgary, Alberta",48825,House only,v53600510,30.2,34.3
1993/10,"Calgary, Alberta",48825,House only,v53600510,30.2,34.3
1993/11,"Calgary, Alberta",48825,House only,v53600510,30.2,34.4
1993/12,"Calgary, Alberta",48825,House only,v53600510,30.2,34.7
1994/01,"Calgary, Alberta",48825,House only,v53600510,30.2,35.1
